Car_Age_Years,Kms_Driven,Engine_CC,Mileage_kmpl,Num_Owners,Resale_Value
2,73920.67606508538,1500,14.409386921439566,3,519874.27308987983
4,68142.42526906014,1500,13.966124156722104,3,384312.79098552885
10,82043.73806041329,800,20.035430099447378,3,259010.30156493332
7,64431.40929847327,1800,13.300751495946459,3,422820.5849539849
9,69951.71593727267,1000,18.9230646726013,2,399432.1045733238
6,49136.302019124894,1000,17.410935123012376,1,458935.25485961424
6,68794.99463367205,1800,16.197998795120004,1,483503.3773655309
11,54058.10853016157,1500,17.146665583062255,1,355213.8654527477
6,53203.41198028931,1000,15.421856212741123,1,468063.2960209115
14,73420.85271970707,1200,17.363331889167448,2,243689.5958579459
7,73524.35064089047,1200,18.034838668709718,1,436907.65988016524
0,85326.63233619198,800,17.167556047107727,2,557362.5816470257
3,84348.94778229302,1800,16.830127435637458,2,570060.8049732354
12,73759.72742038163,1800,18.508273990081097,3,417989.7504394684
5,34193.31584644932,1000,21.31914359158966,3,375950.9018176978
8,87415.21474424544,1500,17.46759319603521,1,423235.59857782844
12,73769.51505999544,1800,19.639981010008437,2,391219.5519689757
1,48512.09864870546,1000,16.067646003989314,3,574886.7641834377
0,70933.63733344173,1000,15.331837398350252,2,490785.4242260324
12,44441.01388555908,1800,18.90663077462805,3,356419.9176913466
9,69279.45180164612,1000,17.5329309128333,2,424020.5714755728
11,40255.94938388851,800,20.258994683286165,1,363145.0601149702
13,47876.72386820045,800,20.65084703138752,1,369014.3718918705
1,70648.9369380079,1800,19.67816968485497,2,701584.5117198473
6,76093.3011448934,1500,19.63471666080037,3,445613.69122509647
2,64881.552891507155,800,11.149273828814051,3,443931.07623075775
9,55707.47044968044,800,18.889044999134057,1,425960.652916568
1,28277.00557474514,1800,19.72575965893001,1,619820.2012944323
13,56864.6835052296,1200,15.456434795676515,1,263858.6265407221
10,68002.27615236792,1000,18.017545023179572,3,307974.11657316895
6,55248.523410965296,800,15.914543571315527,3,328862.9001172356
12,59661.33088358373,1200,20.055021189601757,1,422972.3091251946
12,57215.737981231185,1500,16.088003869847004,2,365371.0006373825
1,55174.40673267849,1200,16.414275786126705,3,553446.1941592173
2,61138.16084939719,1800,17.07189966788797,1,560564.1735865752
10,55909.58126771309,1500,22.498820443800547,2,459618.4923722303
6,81649.34330447913,1500,20.009344540152394,3,314265.4477304084
13,26903.71727424401,1200,21.225207717827768,2,274243.2573066479
3,51812.36121043384,1800,14.373760289039518,2,588827.0222289889
12,46946.156647241616,800,15.461410507654866,3,217783.08234391926
13,63286.65900051615,1200,20.677159287435394,1,330073.0611284827
0,61157.171788246895,800,14.479677703546653,2,518222.1610930451
12,84332.89652324143,1200,16.656631658300668,1,418901.1970698035
13,89267.13072446692,800,22.110682681255714,3,125610.00885676265
4,48403.74816644278,1200,16.07307053939062,2,546452.6556698435
11,60007.500975504445,1500,14.358005094569549,2,428443.27075302496
8,62944.56625386533,1000,18.094949008752657,2,357593.8828012572
7,48032.79377493996,1500,14.440514051677514,2,414560.90491814376
11,69425.73054056434,800,20.474500145945832,2,300812.1013427202
14,56407.38946852583,1800,16.21028250102061,3,264618.56763874285
8,43985.47724098533,1500,15.80952194217616,2,452674.65572867723
9,55806.475436001856,1000,18.058764705328002,3,350023.6689155747
13,45034.88140889027,800,17.191124295049086,1,231360.45595183384
8,75549.70244128883,1500,18.50469838736164,3,341721.4351678886
14,88523.38882670505,1200,19.0430088988054,2,213610.38083011995
6,63672.290608418094,1800,17.56542451304621,1,551594.5027198055
3,61669.15152079913,800,15.677102780027937,3,459813.33804985264
4,62286.52150311279,1500,19.46101657012953,3,423568.01426719566
0,77733.51043407473,800,16.613180363795344,3,514236.5911831651
13,77410.48505395775,1200,16.261822050988595,2,243840.24834644116
0,58265.19647177654,1000,18.285321230312103,2,581654.4634531796
2,63788.84891068637,1500,14.142675161488658,3,486347.0295528272
12,69789.69610765617,800,18.781752066294107,3,219365.37285850698
13,42934.688151738985,800,18.39152400776838,1,370829.7548212714
7,78189.12356130686,800,20.243639280546038,2,471020.89261388907
13,86022.47836840841,1000,16.999215720831213,2,170898.93590003066
1,77475.48157259186,800,20.649663064044535,1,573183.0323945585
3,41316.09132578167,1800,19.05928580100375,3,545386.5238485351
1,30449.993168716886,1800,17.94642165111352,3,611508.393744
13,70630.78010276897,800,21.633391851012075,1,237659.07228346256
4,48597.1582655687,1800,18.190425461693568,3,456056.66448412254
8,64307.000311844786,1500,16.9632653447447,3,355164.80962507933
0,83027.23080011323,1800,18.247679986142984,1,663882.7129934387
4,50145.67235402385,800,16.922061665772034,1,449060.6612969329
13,54336.6801538656,1200,18.74729336118939,1,332922.39554694865
14,64150.844588824744,1500,20.64137456399501,3,321375.097525053
8,40537.35540026654,1000,17.983991935021482,1,536123.9790598478
14,48632.15705991186,800,18.180279320146656,3,248184.77239814337
0,60372.862556269036,1000,19.595662389058575,2,591570.3161059852
8,55493.17696773373,1200,20.37448004821626,2,404284.29943478026
7,69126.11630698839,1000,17.094729469568353,1,392190.96014163975
3,101489.694216589,800,18.34467201240726,3,387991.26929250173
11,61487.07509127187,800,19.6045246148935,3,265174.9237296522
10,47374.32080942986,1200,18.659904512154075,3,274285.66239327844
9,81273.60532136346,800,14.275821128462736,1,402946.694997347
4,36167.72287019668,1200,19.965453919822842,3,537785.0270528138
12,39166.37743456339,1200,19.045762629427472,3,303675.195406863
4,51073.44842028415,800,19.187897480413614,3,466230.6670936047
10,55756.69919220562,1800,15.615698544693279,2,479390.3531902497
11,50713.90895224187,1200,18.304779869404346,3,257824.87396488668
5,59527.31513365466,800,19.686690466809257,2,342406.11215859343
6,64121.128541195176,1800,16.238838790193597,3,431705.1603441039
7,76034.39302912707,1200,16.758910900311232,3,377053.67114277877
14,61367.824107656736,1800,19.720958242135193,3,248672.37488391894
13,51570.80628457348,1500,16.665794750458677,2,405323.1602430085
7,75219.68079659117,1500,17.58298224490892,3,502579.18459896045
10,47734.26786404804,1800,15.93076268178551,1,472885.0015246996
13,35510.95881469015,1200,21.639877134638333,3,238074.2857762692
12,78089.34026856814,800,19.041245530337118,2,302393.83388201304
1,77127.79867216457,1000,17.489210046587665,2,464656.7163360863
8,48115.52411693841,800,17.115249618935593,1,464442.6642493808
6,54013.517192686115,1000,15.543270753705226,1,448051.47410242294
3,46246.08682005106,1000,17.77979981754385,1,566578.9988515605
3,64899.36326347701,1200,19.330116162380094,2,550635.5299048813
10,85980.73937052123,1800,16.380371805446533,3,393048.6464230887
7,70543.22697892683,800,18.211082242592763,3,428625.6697268979
3,75535.86963874548,1800,17.26523645070196,1,602941.4303375542
12,72295.92497536518,1500,20.760231859151,1,370972.96724230575
14,59998.212771613595,1200,16.72660247204894,3,135071.22347276297
5,76250.10656866974,1200,19.554311748873662,1,386339.82074907655
4,71175.458443692,1500,20.788045191886734,3,509378.3116149176
2,81591.68572729704,800,17.24573879244486,3,421749.1705801453
12,53106.76588257366,1500,16.82284510469951,3,273145.36202806205
13,33928.3254068192,800,19.845404637049253,3,186876.7927632661
9,75678.76522309617,1000,14.437552171196316,2,382520.9907356142
10,65246.542809090875,1200,18.861189278205302,3,274783.5441327643
1,55559.30849518146,800,14.849356414325037,1,618301.4643524921
8,56397.707815387635,1800,20.44482333033266,1,630684.9468700343
9,98320.29488853173,1800,17.49580731108333,1,418325.4338893055
8,50367.08021198593,1200,17.81844381851546,1,481763.04862086516
0,47200.450397605004,1500,16.55150158128464,2,618055.3592205008
9,61279.263502400274,1500,14.834585473455576,3,314481.68415505387
2,77707.36316959442,800,20.5317208752641,3,393642.0772065215
7,94176.02979793842,1500,17.657884983281413,1,469756.0789581505
5,69860.47445084357,1200,24.417537213416058,1,461402.9028303612
4,40943.868840308554,800,16.379636393880865,1,543229.8228105464
4,89562.96406076699,1000,16.706611746834803,3,393032.8275172303
5,59707.96951384354,1500,16.205511770660053,2,432731.132238117
14,47434.35852157546,1500,17.647678881590625,2,314776.38943981583
6,43809.11314350969,800,21.15043581556885,2,444867.9159120693
0,72544.93079003184,1800,20.02027467354737,2,587565.9747233792
8,63582.44079279621,1500,14.990892332830802,1,363526.8970044478
2,65176.13065418776,1200,20.40824015159437,3,494955.04366580583
3,79297.54678607896,1500,19.365582572242257,1,507597.9926839491
9,47967.68112735534,1000,18.962775653303645,2,333217.0697440028
0,80492.31942410472,1500,16.631518333119143,1,643103.653782259
12,52212.64015809465,1800,16.78017940274517,2,354839.2733465076
10,92460.11060868535,1500,18.2741344664512,3,331536.7587550493
9,68981.0852398971,800,16.893674675943444,2,408843.0363397448
2,46196.42205335434,1500,20.625263968178267,1,591175.7141100955
1,29618.728750192808,1800,16.808088647748683,3,676680.7086966551
1,72133.87083418517,800,14.106471254343429,2,523248.21058268886
13,54387.29586014724,1200,15.397086113274238,2,252428.8953192627
0,57666.514582172465,800,15.524073254350268,3,453921.28174802655
7,71492.94013761161,1000,17.473303852753347,1,373541.2972374266
2,75156.20739375983,800,18.43213206713865,3,469591.1125010433
2,78355.65511003937,1200,18.107600873350584,1,621370.7049194577
5,42377.380374255954,1500,18.921817995384043,2,487657.0718184794
12,81388.42124436883,800,17.49543995189864,2,178722.37153641123
7,51314.31995747775,800,17.566186010518727,3,365064.8865510146
12,26156.250978776596,800,21.50371994860404,2,268333.8895278381
14,42323.39479709932,800,20.410715142521752,3,184536.9970734127
8,63270.37638198848,1200,18.81660096380913,2,420390.97300345515
8,45317.78630878291,1800,19.833340951354455,2,538440.3357156436
3,58679.332962359345,1800,14.147569669012604,1,630078.1289318774
13,65073.787312937675,800,16.354922762169117,3,238002.92404472939
4,57279.218953360716,1200,17.13559297198906,3,434904.5643099596
1,52584.68493214925,1200,16.37846807596199,2,476821.2636790311
10,41239.55905517661,800,14.908525382382944,1,381502.90246949164
8,60329.15712322998,1000,18.84108760513158,1,462245.18248840416
7,29025.639186228975,800,20.77149551856924,3,338047.54963461385
2,49710.02937420868,1000,17.974380554001286,3,450749.9538734438
10,46083.23836408858,800,19.29636409126797,2,390350.06930092146
11,56409.34722736628,1000,17.914932092024873,3,265916.34666488384
12,56800.05301036096,1000,17.11672238064652,2,289422.10819960776
8,74399.35011650618,800,19.838393118035448,1,397895.51369617373
2,83752.15915874399,1000,15.143618118384852,3,476832.65392275364
8,43233.31739644545,1500,14.273194508108869,1,485869.48503801523
1,89892.48937905044,1800,15.115400356179158,1,631363.1064014122
11,48310.566007178524,1200,19.707175956552177,2,430859.7105161813
9,62587.90174384635,1000,18.174422213772175,1,382753.3696005093
8,67662.94483722477,1000,18.753075958493575,2,334901.06030083424
14,96668.7412887376,1200,21.353845986915097,2,326832.07005367393
7,51865.764933560036,1000,15.673320650897697,1,452633.65949297306
8,33048.9298053292,1200,20.408340738327738,1,435238.24748431606
4,82355.69205289472,800,17.207351171702744,2,412450.93679967255
10,47499.39661806848,1500,16.903278249506524,2,333263.6350829586
10,54576.17129136611,1500,18.16244075450321,1,448783.2457572342
1,43233.75519110737,1800,18.475472511359722,2,540738.4881399124
7,54619.44340426622,1000,17.57891572085352,2,439528.4283419673
11,47394.126956918386,1800,19.220628602123263,3,347844.78656019596
14,70146.62724742157,800,18.170486153622154,3,129736.60475175567
5,61211.87444582969,1500,17.60133676649508,3,507060.5124111313
7,49784.17259077982,800,17.167431728440437,3,459429.92827893014
10,74938.07964988392,800,18.4766929314353,3,299827.06441129313
4,63824.95126011898,1000,15.286684345107789,2,439676.53559139045
9,32309.27624333917,800,15.851072340040023,2,303395.161657597
1,73795.54971126452,1500,17.265099861607638,3,537989.2553344466
5,62773.01825778952,1800,19.08975011937918,1,597719.379399234
4,80860.98731387313,1500,22.285700247449714,3,476771.2646601946
11,61858.76139513967,1000,17.681348728232795,1,406886.5616367988
12,48124.35974148608,1500,14.451537417328474,2,424986.91676644556
11,56935.57000047245,1200,16.4195049807354,1,317806.31990913564
4,72058.7899632108,1800,19.31778369918446,2,556626.4212019016
12,48438.94410448706,1200,16.059435782102106,1,268792.2353229016
0,53395.548193386625,1200,15.388509484243112,2,518765.31411479425
1,56674.67130001399,1000,19.307337803228158,2,565577.8756571846
7,42759.42584676191,800,18.929760121785826,3,353069.3136726281
12,48655.148630571384,1200,15.054918514486406,2,240292.26024984752
13,62588.252877062856,1500,16.210013309088637,3,339831.4716892544
12,78037.16621479511,800,20.48934035363499,3,215287.74848442545
2,64757.20477065713,1500,19.70568854018868,3,559282.8246731444
9,59312.08110946468,1500,15.605256968397644,1,472793.8290872098
2,47530.93839071534,800,14.022221290176429,1,476644.80562147545
7,76427.40617580348,800,18.53703583172174,2,420842.7102987941
7,66502.58249920263,1500,17.40786400952254,3,424903.13278893934
1,49399.053547211406,1000,18.363483793454144,3,499143.30877019925
7,73479.7268802735,1800,19.269323887687875,2,457660.5470211409
10,68393.65592265701,1800,16.087461165207955,3,318929.35356032377
12,47797.04475950646,1000,17.135708946828203,2,286574.60127047985
12,58479.326156036994,800,16.201882952588402,3,217343.56844719598
0,52608.40907635595,1500,16.27352993403902,1,675097.3337005746
5,99503.06910047407,1800,19.129518386648858,2,425187.7927072379
7,67976.17324688488,1500,18.28813716268883,2,524412.0693629669
2,62801.4308227236,1000,14.874116459778527,1,609501.4048457273
7,67089.94584115071,1500,19.450207283833024,2,422755.4588047389
11,80687.43882296246,1000,17.2998598508436,1,421634.5506746252
0,58749.297833423014,800,19.542330813655845,3,438973.24916998425
10,51151.360532013656,1000,15.970523908107525,1,438692.16880032676
10,72664.24842146126,1000,16.148623962604738,1,331130.79496209725
8,57375.83150998032,1800,18.503424596213335,2,518494.2025780154
12,43951.570063792446,1500,15.80707982366065,3,243575.7929335477
10,41029.70352365912,1800,17.450237658516468,1,525978.4751395007
12,82939.448262593,1200,15.579853075281452,3,329698.86370002857
8,61974.66850378927,1000,17.2172605338567,1,347185.79616127815
4,51156.48924011398,1200,17.936291536390204,2,576093.6021379213
9,56484.97633436904,1800,18.030515869801516,1,536773.8845284595
3,72111.67077012527,1500,17.2705054574673,1,465856.07707583
14,55598.91726236932,1800,18.666700600636275,3,283702.62972173066
10,38258.70406233873,1500,18.295598091024075,1,497637.53252594045
5,64887.61278221887,1500,17.82126667252639,2,527175.574218897
11,78125.21726360345,800,16.748298934577793,2,296771.66666579555
6,77121.96476958376,1000,20.136487499157017,1,508246.712607643
4,51610.05092794132,1800,18.77257441646519,1,546811.2386762609
10,79037.5898468757,1500,15.927782272216009,3,340632.6989039119
12,63194.24960507434,1800,19.297767751380984,3,304017.11854147154
9,78617.21015818091,1800,19.750987273905352,2,446684.8197487367
8,68605.3054500383,1500,17.836870481415644,3,439259.50662050646
2,37176.047360509954,1200,17.969825347850787,1,614399.4763448777
14,86201.08406262519,1000,13.882258641233573,2,249690.72076994987
6,60776.7577679843,1000,16.313117846686552,3,428035.66218585806
9,68651.90735870725,800,19.68738883270531,2,399145.113506598
9,39839.330572922336,800,16.43475360359492,1,479250.7390974522
10,67579.89750117098,800,17.68031615563725,3,337624.4099437056
4,76543.91599113989,1000,16.282759739868467,1,523397.4721279244
13,89029.80504897606,1200,18.461631169663463,1,377574.5587166923
6,81005.99692192924,1000,18.787485110285782,2,428037.427583712
14,68313.37055919059,1000,18.840949323470365,2,248368.69104114862
1,36834.33969977421,1000,15.721278080786599,2,572127.105747649
